"","X","PIT","visit","species","group","season","visit.duration"
"17838",90881,"0700EDD871",1,"GRETI",2060,"winter",4.81666666666667
"17839",90887,"0700EDD871",2,"GRETI",2312,"winter",4.9
"17840",90894,"0700EDD871",1,"GRETI",1004,"winter",1.33333333333333
"17841",90895,"0700EDD871",1,"GRETI",2459,"winter",5.96666666666667
"17842",90897,"0700EDD871",2,"GRETI",2193,"winter",1.83333333333333
"17843",90905,"0700EDD871",1,"GRETI",1037,"winter",0.283333333333333
"17844",90907,"0700EDD871",1,"GRETI",1366,"winter",4.4
"17845",90916,"0700EDD871",1,"GRETI",2066,"winter",1.75
"17846",90923,"0700EDD871",2,"GRETI",1021,"winter",3.18333333333333
"17847",90924,"0700EDD871",1,"GRETI",1507,"winter",0.916666666666667
"17848",90930,"0700EDD871",3,"GRETI",2333,"winter",2.66666666666667
"17849",90947,"0700EDD871",1,"GRETI",1399,"winter",3.35
"17850",90967,"0700EDD871",1,"GRETI",1486,"winter",0.366666666666667
"17851",90993,"0700EDD871",1,"GRETI",1528,"winter",0.55
"17852",91003,"0700EDD871",1,"GRETI",1909,"winter",1.9
"17853",91027,"0700EDD871",3,"GRETI",1929,"winter",4.98333333333333
"17854",91034,"0700EDD871",1,"GRETI",964,"winter",0.3
"17855",91091,"0700EDD871",1,"GRETI",1800,"winter",0.416666666666667
"17856",91116,"0700EDD871",1,"GRETI",502,"winter",0.583333333333333
"17857",91120,"0700EDD871",1,"GRETI",2191,"winter",0.3
"17858",91121,"0700EDD871",1,"GRETI",2396,"winter",0.5
"17859",91124,"0700EDD871",2,"GRETI",2313,"winter",1.45
"17860",91130,"0700EDD871",2,"GRETI",1015,"winter",2.51666666666667
"17861",91153,"0700EDD871",1,"GRETI",1479,"winter",1.71666666666667
"17862",91161,"0700EDD871",3,"GRETI",1521,"winter",3.15
"17863",91163,"0700EDD871",1,"GRETI",2304,"winter",0.95
"17864",91188,"0700EDD871",2,"GRETI",2020,"winter",0.65
"17865",91189,"0700EDD871",1,"GRETI",2267,"winter",8.95
"17866",91205,"0700EDD871",1,"GRETI",953,"winter",3.48333333333333
"17867",91234,"0700EDD871",1,"GRETI",1784,"winter",1.88333333333333
"17868",91330,"0700EDD871",1,"GRETI",2049,"winter",2.98333333333333
"17869",91431,"0700EDD871",1,"GRETI",1385,"winter",0.116666666666667
"17870",91482,"0700EDD871",1,"GRETI",1767,"winter",0.85
"17871",91483,"0700EDD871",1,"GRETI",935,"winter",2.68333333333333
"17872",91486,"0700EDD871",1,"GRETI",2184,"winter",1.2
"17873",91536,"0700EDD871",1,"GRETI",936,"winter",0.816666666666667
"17874",91554,"0700EDD871",1,"GRETI",970,"winter",0.266666666666667
"17875",91584,"0700EDD871",1,"GRETI",1912,"winter",1.71666666666667
"17876",91606,"0700EDD871",1,"GRETI",2083,"winter",0.35
"17877",91636,"0700EDD871",1,"GRETI",1512,"winter",3
"17878",91733,"0700EDD871",1,"GRETI",820,"winter",0.45
"17879",91757,"0700EDD871",1,"GRETI",2266,"winter",1.98333333333333
"17880",91760,"0700EDD871",1,"GRETI",2057,"winter",1.2
"17881",91777,"0700EDD871",1,"GRETI",1096,"winter",3
"17882",91852,"0700EDD871",1,"GRETI",1766,"winter",0.0833333333333333
"17883",91958,"0700EDD871",1,"GRETI",1778,"winter",0.45
"17884",91972,"0700EDD871",6,"GRETI",1367,"winter",9.95
"17885",91974,"0700EDD871",1,"GRETI",2211,"winter",4.41666666666667
"17886",92020,"0700EDD871",1,"GRETI",369,"winter",6.13333333333333
"17887",92022,"0700EDD871",3,"GRETI",2222,"winter",1.56666666666667
"17888",92071,"0700EDD871",1,"GRETI",1480,"winter",1.1
"17889",92236,"0700EDD871",1,"GRETI",524,"winter",7.36666666666667
"17890",92370,"0700EDD871",6,"GRETI",2301,"winter",6.61666666666667
"17891",92399,"0700EDD8A7",1,"BLUTI",1519,"winter",0.2
"17892",92400,"0700EDD8A7",1,"BLUTI",1516,"winter",2.8
"17893",92401,"0700EDD8A7",1,"BLUTI",1120,"winter",0.583333333333333
"17894",92408,"0700EDD8A7",1,"BLUTI",931,"winter",1.25
"17895",92410,"0700EDD8A7",1,"BLUTI",1460,"winter",2.25
"17896",92412,"0700EDD8A7",2,"BLUTI",1439,"winter",2.1
"17897",92413,"0700EDD8A7",1,"BLUTI",2101,"winter",1.46666666666667
"17898",92414,"0700EDD8A7",1,"BLUTI",1024,"winter",2.23333333333333
"17899",92417,"0700EDD8A7",1,"BLUTI",1489,"winter",4.91666666666667
"17900",92418,"0700EDD8A7",1,"BLUTI",1036,"winter",5.41666666666667
"17901",92419,"0700EDD8A7",1,"BLUTI",2091,"winter",4.4
"17902",92420,"0700EDD8A7",1,"BLUTI",1522,"winter",2.36666666666667
"17903",92422,"0700EDD8A7",1,"BLUTI",1514,"winter",3.35
"17904",92428,"0700EDD8A7",1,"BLUTI",1013,"winter",1.41666666666667
"17905",92437,"0700EDD8A7",1,"BLUTI",1015,"winter",2.51666666666667
"17906",92438,"0700EDD8A7",1,"BLUTI",1028,"winter",7.45
"17907",92440,"0700EDD8A7",2,"BLUTI",1492,"winter",1.88333333333333
"17908",92441,"0700EDD8A7",1,"BLUTI",1124,"winter",0.933333333333333
"17909",92443,"0700EDD8A7",1,"BLUTI",1097,"winter",0.816666666666667
"17910",92447,"0700EDD8A7",2,"BLUTI",1134,"winter",3.06666666666667
"17911",92451,"0700EDD8A7",1,"BLUTI",1057,"winter",1.78333333333333
"17912",92454,"0700EDD8A7",2,"BLUTI",1046,"winter",2.63333333333333
"17913",92457,"0700EDD8A7",1,"BLUTI",2113,"winter",2.8
"17914",92464,"0700EDD8A7",1,"BLUTI",2090,"winter",3.55
"17915",92468,"0700EDD8A7",1,"BLUTI",1440,"winter",3.5
"17916",92481,"0700EDD8A7",1,"BLUTI",1491,"winter",7.11666666666667
"17917",92482,"0700EDD8A7",4,"BLUTI",1058,"winter",4.83333333333333
"17918",92487,"0700EDD8A7",1,"BLUTI",1047,"winter",2.08333333333333
"17919",92492,"0700EDD8A7",1,"BLUTI",984,"winter",3.83333333333333
"17920",92494,"0700EDD8A7",1,"BLUTI",1115,"winter",3.11666666666667
"17921",92495,"0700EDD8A7",2,"BLUTI",1530,"winter",4.03333333333333
"17922",92501,"0700EDD8A7",2,"BLUTI",989,"winter",3.55
"17923",92504,"0700EDD8A7",1,"BLUTI",2103,"winter",2.45
"17924",92508,"0700EDD8A7",2,"BLUTI",1786,"winter",2.08333333333333
"17925",92512,"0700EDD8A7",1,"BLUTI",944,"winter",0.766666666666667
"17926",92521,"0700EDD8A7",1,"BLUTI",1475,"winter",4.65
"17927",92523,"0700EDD8A7",2,"BLUTI",1466,"winter",3.43333333333333
"17928",92535,"0700EDD8A7",1,"BLUTI",1526,"winter",0.966666666666667
"17929",92539,"0700EDD8A7",1,"BLUTI",1083,"winter",4.16666666666667
"17930",92562,"0700EDD8A7",3,"BLUTI",1759,"winter",1.45
"17931",92565,"0700EDD8A7",2,"BLUTI",1119,"winter",5.31666666666667
"17932",92577,"0700EDD8A7",1,"BLUTI",969,"winter",1.46666666666667
"17933",92580,"0700EDD8A7",1,"BLUTI",1007,"winter",0.65
"17934",92582,"0700EDD8A7",1,"BLUTI",1030,"winter",2.2
"17935",92584,"0700EDD8A7",1,"BLUTI",1517,"winter",0.65
"17936",92590,"0700EDD8A7",1,"BLUTI",1155,"winter",2.46666666666667
"17937",92594,"0700EDD8A7",1,"BLUTI",1019,"winter",1.85
"17938",92600,"0700EDD8A7",1,"BLUTI",1106,"winter",2.33333333333333
"17939",92616,"0700EDD8A7",3,"BLUTI",1367,"winter",9.95
"17940",92647,"0700EDD8A7",1,"BLUTI",1132,"winter",1.83333333333333
"17941",92676,"0700EDD8A7",1,"BLUTI",981,"winter",3.8
"17942",92683,"0700EDE0D9",1,"BLUTI",393,"winter",4.93333333333333
"17943",92684,"0700EDE0D9",1,"BLUTI",1109,"winter",4.98333333333333
"17944",92685,"0700EDE0D9",1,"BLUTI",1042,"winter",5.45
"17945",92686,"0700EDE0D9",1,"BLUTI",2350,"winter",2.6
"17946",92687,"0700EDE0D9",1,"BLUTI",2023,"winter",2.11666666666667
"17947",92688,"0700EDE0D9",3,"BLUTI",1976,"winter",7.78333333333333
"17948",92690,"0700EDE0D9",1,"BLUTI",1439,"winter",2.1
"17949",92691,"0700EDE0D9",1,"BLUTI",1525,"winter",2.68333333333333
"17950",92692,"0700EDE0D9",1,"BLUTI",2449,"winter",1.5
"17951",92693,"0700EDE0D9",1,"BLUTI",2729,"winter",0.916666666666667
"17952",92696,"0700EDE0D9",1,"BLUTI",1955,"winter",1.08333333333333
"17953",92697,"0700EDE0D9",1,"BLUTI",2744,"winter",2.03333333333333
"17954",92698,"0700EDE0D9",1,"BLUTI",1461,"winter",1.91666666666667
"17955",92700,"0700EDE0D9",1,"BLUTI",163,"winter",3.18333333333333
"17956",92704,"0700EDE0D9",1,"BLUTI",1959,"winter",0.866666666666667
"17957",92706,"0700EDE0D9",1,"BLUTI",1411,"winter",3.25
"17958",92709,"0700EDE0D9",2,"BLUTI",2242,"winter",4.43333333333333
"17959",92710,"0700EDE0D9",1,"BLUTI",2738,"winter",2.11666666666667
"17960",92713,"0700EDE0D9",1,"BLUTI",375,"winter",8.11666666666667
"17961",92715,"0700EDE0D9",1,"BLUTI",2174,"winter",3.08333333333333
"17962",92716,"0700EDE0D9",1,"BLUTI",841,"winter",1.23333333333333
"17963",92723,"0700EDE0D9",1,"BLUTI",984,"winter",3.83333333333333
"17964",92728,"0700EDE0D9",1,"BLUTI",935,"winter",2.68333333333333
"17965",92730,"0700EDE0D9",1,"BLUTI",1956,"winter",1.61666666666667
"17966",92731,"0700EDE0D9",1,"BLUTI",98,"winter",0.516666666666667
"17967",92735,"0700EDE0D9",1,"BLUTI",1971,"winter",3.25
"17968",92738,"0700EDE0D9",1,"BLUTI",1537,"winter",2.98333333333333
"17969",92739,"0700EDE0D9",1,"BLUTI",2426,"winter",2.05
"17970",92740,"0700EDE0D9",1,"BLUTI",2047,"winter",3.98333333333333
"17971",92747,"0700EDE0D9",1,"BLUTI",2269,"winter",1.95
"17972",92749,"0700EDE0D9",1,"BLUTI",76,"winter",2.56666666666667
"17973",92750,"0700EDE0D9",1,"BLUTI",2356,"winter",0.9
"17974",92752,"0700EDE0D9",1,"BLUTI",2382,"winter",0.816666666666667
"17975",92755,"0700EDE0D9",1,"BLUTI",2288,"winter",0.466666666666667
"17976",92761,"0700EDE0D9",1,"BLUTI",2237,"winter",1.35
"17977",92763,"0700EDE0D9",1,"BLUTI",1526,"winter",0.966666666666667
"17978",92764,"0700EDE0D9",2,"BLUTI",2172,"winter",10.5833333333333
"17979",92769,"0700EDE0D9",1,"BLUTI",157,"winter",1.86666666666667
"17980",92774,"0700EDE0D9",2,"BLUTI",2050,"winter",6.71666666666667
"17981",92775,"0700EDE0D9",2,"BLUTI",2428,"winter",4.18333333333333
"17982",92778,"0700EDE0D9",1,"BLUTI",2060,"winter",4.81666666666667
"17983",92779,"0700EDE0D9",1,"BLUTI",2436,"winter",0.716666666666667
"17984",92780,"0700EDE0D9",1,"BLUTI",1487,"winter",10.95
"17985",92784,"0700EDE0D9",1,"BLUTI",979,"winter",2.38333333333333
"17986",92786,"0700EDE0D9",1,"BLUTI",2286,"winter",0.983333333333333
"17987",92793,"0700EDE0D9",1,"BLUTI",1396,"winter",1.95
"17988",92794,"0700EDE0D9",2,"BLUTI",2182,"winter",2.75
"17989",92799,"0700EDE0D9",1,"BLUTI",1038,"winter",1.76666666666667
"17990",92802,"0700EDE0D9",1,"BLUTI",2311,"winter",16.9833333333333
"17991",92805,"0700EDE0D9",1,"BLUTI",2201,"winter",1.91666666666667
"17992",92813,"0700EDE0D9",1,"BLUTI",1913,"winter",0.366666666666667
"17993",92815,"0700EDE0D9",1,"BLUTI",2241,"winter",2.83333333333333
"17994",92822,"0700EDE0D9",1,"BLUTI",2331,"winter",1.93333333333333
"17995",92827,"0700EDE0D9",1,"BLUTI",2367,"winter",0.15
"17996",92828,"0700EDE0D9",1,"BLUTI",2160,"winter",0.216666666666667
"17997",92830,"0700EDE0D9",2,"BLUTI",2395,"winter",5.38333333333333
"17998",92832,"0700EDE0D9",1,"BLUTI",2277,"winter",0.833333333333333
"17999",92835,"0700EDE0D9",1,"BLUTI",80,"winter",1.71666666666667
"18000",92839,"0700EDE0D9",1,"BLUTI",1055,"winter",1.5
"18001",92840,"0700EDE0D9",1,"BLUTI",982,"winter",0.45
"18002",92846,"0700EDE0D9",1,"BLUTI",2717,"winter",2.01666666666667
"18003",92848,"0700EDE0D9",1,"BLUTI",1920,"winter",0.6
"18004",92859,"0700EDE0D9",1,"BLUTI",2430,"winter",0.983333333333333
"18005",92860,"0700EDE0D9",1,"BLUTI",2246,"winter",1.38333333333333
"18006",92866,"0700EDE0D9",1,"BLUTI",2419,"winter",0.983333333333333
"18007",92868,"0700EDE0D9",1,"BLUTI",850,"winter",1.9
"18008",92873,"0700EDE0D9",1,"BLUTI",2179,"winter",1.8
"18009",92878,"0700EDE0D9",1,"BLUTI",408,"winter",7.18333333333333
"18010",92889,"0700EDE0D9",1,"BLUTI",1446,"winter",4.9
"18011",92923,"0700EDE0D9",1,"BLUTI",1514,"winter",3.35
"18012",92936,"0700EDE0D9",1,"BLUTI",363,"winter",1.46666666666667
"18013",92939,"0700EDE0D9",1,"BLUTI",2015,"winter",5.61666666666667
"18014",92941,"0700EDE0D9",1,"BLUTI",1422,"winter",0.783333333333333
"18015",92946,"0700EDE0D9",1,"BLUTI",1527,"winter",2.2
"18016",92953,"0700EDE0D9",1,"BLUTI",134,"winter",3.91666666666667
"18017",92957,"0700EDE0D9",2,"BLUTI",1405,"winter",8.38333333333333
"18018",92960,"0700EDE0D9",1,"BLUTI",373,"winter",4.18333333333333
"18019",92962,"0700EDE0D9",2,"BLUTI",2263,"winter",4.95
"18020",92981,"0700EDE0D9",1,"BLUTI",842,"winter",1.13333333333333
"18021",92991,"0700EDE0D9",2,"BLUTI",838,"winter",1.9
"18022",92994,"0700EDE0D9",2,"BLUTI",1433,"winter",0.966666666666667
"18023",92998,"0700EDE0D9",1,"BLUTI",1516,"winter",2.8
"18024",93005,"0700EDE0D9",1,"BLUTI",89,"winter",0.266666666666667
"18025",93013,"0700EDE0D9",1,"BLUTI",2381,"winter",0.483333333333333
"18026",93018,"0700EDE0D9",1,"BLUTI",1512,"winter",3
"18027",93027,"0700EDE0D9",1,"BLUTI",2724,"winter",0.483333333333333
"18028",93036,"0700EDE0D9",1,"BLUTI",2078,"winter",4.85
"18029",93037,"0700EDE0D9",2,"BLUTI",1989,"winter",3.2
"18030",93048,"0700EDE0D9",1,"BLUTI",2403,"winter",0.866666666666667
"18031",93057,"0700EDE0D9",1,"BLUTI",1132,"winter",1.83333333333333
"18032",93078,"0700EDE0D9",1,"BLUTI",2376,"winter",1.06666666666667
"18033",93081,"0700EDE0D9",1,"BLUTI",2028,"winter",2.5
"18034",93102,"0700EDE0D9",1,"BLUTI",53,"winter",0.15
"18035",93116,"0700EDE0D9",1,"BLUTI",1395,"winter",3.05
"18036",93117,"0700EDE0D9",1,"BLUTI",1945,"winter",4.03333333333333
"18037",93121,"0700EDE0D9",1,"BLUTI",431,"winter",3.61666666666667
"18038",93131,"0700EDE0D9",1,"BLUTI",526,"winter",9.76666666666667
"18039",93134,"0700EDE0D9",1,"BLUTI",2733,"winter",1.5
"18040",93144,"0700EDE0D9",1,"BLUTI",1030,"winter",2.2
"18041",93158,"0700EDE0D9",1,"BLUTI",1379,"winter",2.71666666666667
"18042",93170,"0700EDE0D9",1,"BLUTI",2292,"winter",0.55
"18043",93175,"0700EDE0D9",1,"BLUTI",2300,"winter",1.01666666666667
"18044",93192,"0700EDE0D9",1,"BLUTI",2747,"winter",1.75
"18045",93205,"0700EDE0D9",1,"BLUTI",828,"winter",0.55
"18046",93225,"0700EDE0D9",1,"BLUTI",1502,"winter",0.2
"18047",93242,"0700EDE0D9",1,"BLUTI",2464,"winter",1.75
"18048",93279,"0700EDE0D9",1,"BLUTI",2422,"winter",0.533333333333333
"18049",93284,"0700EDE0D9",1,"BLUTI",2213,"winter",3.73333333333333
"18050",93310,"0700EDE17E",1,"GRETI",2527,"winter",1.66666666666667
"18051",93313,"0700EDE17E",1,"GRETI",2598,"winter",3
"18052",93315,"0700EDE17E",1,"GRETI",2824,"winter",0.366666666666667
"18053",93319,"0700EDE17E",1,"GRETI",2656,"winter",0.466666666666667
"18054",93322,"0700EDE17E",1,"GRETI",2520,"winter",2.13333333333333
"18055",93325,"0700EDE17E",1,"GRETI",1191,"winter",11.3333333333333
"18056",93334,"0700EDE17E",1,"GRETI",2556,"winter",2.21666666666667
"18057",93336,"0700EDE17E",1,"GRETI",2624,"winter",2.18333333333333
"18058",93346,"0700EDE17E",3,"GRETI",2814,"winter",2.73333333333333
"18059",93353,"0700EDE17E",1,"GRETI",2825,"winter",1.65
"18060",93365,"0700EDE17E",2,"GRETI",2841,"winter",2.41666666666667
"18061",93369,"0700EDE17E",1,"GRETI",2594,"winter",1.83333333333333
"18062",93371,"0700EDE17E",2,"GRETI",1334,"winter",3.46666666666667
"18063",93388,"0700EDE17E",1,"GRETI",2631,"winter",3.83333333333333
"18064",93389,"0700EDE17E",1,"GRETI",2584,"winter",7.55
"18065",93416,"0700EDE17E",2,"GRETI",2487,"winter",4.18333333333333
"18066",93421,"0700EDE17E",1,"GRETI",2622,"winter",5.26666666666667
"18067",93458,"0700EDE17E",1,"GRETI",1316,"winter",1.35
"18068",93459,"0700EDE17E",1,"GRETI",2815,"winter",2.38333333333333
"18069",93481,"0700EDE17E",1,"GRETI",2615,"winter",0.366666666666667
"18070",93485,"0700EDE17E",1,"GRETI",2638,"winter",0.533333333333333
"18071",93495,"0700EDE17E",1,"GRETI",2560,"winter",5.95
"18072",93502,"0700EDE17E",1,"GRETI",2636,"winter",1.71666666666667
"18073",93529,"0700EDE17E",1,"GRETI",2538,"winter",2.98333333333333
"18074",93534,"0700EDE17E",1,"GRETI",2652,"winter",0.766666666666667
"18075",93673,"0700EDE17E",1,"GRETI",2774,"winter",0.0333333333333333
"18076",93697,"0700EDE24A",1,"BLUTI",2017,"winter",2.58333333333333
"18077",93698,"0700EDE24A",1,"BLUTI",170,"winter",2.98333333333333
"18078",93699,"0700EDE24A",1,"BLUTI",1388,"winter",1.9
"18079",93700,"0700EDE24A",1,"BLUTI",1377,"winter",4.68333333333333
"18080",93701,"0700EDE24A",1,"BLUTI",2228,"winter",4.81666666666667
"18081",93702,"0700EDE24A",1,"BLUTI",811,"winter",0.55
"18082",93704,"0700EDE24A",1,"BLUTI",1487,"winter",10.95
"18083",93706,"0700EDE24A",1,"BLUTI",2055,"winter",0.9
"18084",93707,"0700EDE24A",2,"BLUTI",1783,"winter",1.81666666666667
"18085",93708,"0700EDE24A",1,"BLUTI",837,"winter",1.18333333333333
"18086",93710,"0700EDE24A",1,"BLUTI",2584,"winter",7.55
"18087",93714,"0700EDE24A",3,"BLUTI",2312,"winter",4.9
"18088",93723,"0700EDE24A",1,"BLUTI",1918,"winter",1.7
"18089",93725,"0700EDE24A",2,"BLUTI",506,"winter",3.16666666666667
"18090",93726,"0700EDE24A",1,"BLUTI",1530,"winter",4.03333333333333
"18091",93728,"0700EDE24A",2,"BLUTI",2286,"winter",0.983333333333333
"18092",93730,"0700EDE24A",2,"BLUTI",533,"winter",5.5
"18093",93735,"0700EDE24A",1,"BLUTI",985,"winter",4.7
"18094",93736,"0700EDE24A",1,"BLUTI",1980,"winter",2.91666666666667
"18095",93742,"0700EDE24A",1,"BLUTI",90,"winter",3.41666666666667
"18096",93743,"0700EDE24A",1,"BLUTI",2458,"winter",4.86666666666667
"18097",93747,"0700EDE24A",1,"BLUTI",1463,"winter",1.16666666666667
"18098",93762,"0700EDE24A",1,"BLUTI",2769,"winter",0.5
"18099",93765,"0700EDE24A",2,"BLUTI",1810,"winter",1.63333333333333
"18100",93771,"0700EDE24A",1,"BLUTI",1933,"winter",2.41666666666667
"18101",93776,"0700EDE24A",1,"BLUTI",802,"winter",1.91666666666667
"18102",93778,"0700EDE24A",1,"BLUTI",2343,"winter",0.666666666666667
"18103",93787,"0700EDE24A",1,"BLUTI",2594,"winter",1.83333333333333
"18104",93795,"0700EDE24A",1,"BLUTI",861,"winter",2.35
"18105",93800,"0700EDE24A",2,"BLUTI",1481,"winter",2.5
"18106",93801,"0700EDE24A",1,"BLUTI",1990,"winter",3.53333333333333
"18107",93805,"0700EDE24A",2,"BLUTI",390,"winter",3.28333333333333
"18108",93807,"0700EDE24A",1,"BLUTI",2050,"winter",6.71666666666667
"18109",93814,"0700EDE24A",3,"BLUTI",2736,"winter",1.9
"18110",93815,"0700EDE24A",1,"BLUTI",1447,"winter",7.85
"18111",93817,"0700EDE24A",1,"BLUTI",1115,"winter",3.11666666666667
"18112",93820,"0700EDE24A",1,"BLUTI",1939,"winter",1.86666666666667
"18113",93824,"0700EDE24A",2,"BLUTI",2220,"winter",1.31666666666667
"18114",93848,"0700EDE24A",2,"BLUTI",1910,"winter",4.3
"18115",93850,"0700EDE24A",1,"BLUTI",1976,"winter",7.78333333333333
"18116",93858,"0700EDE24A",1,"BLUTI",2238,"winter",4.53333333333333
"18117",93874,"0700EDE24A",1,"BLUTI",2227,"winter",2.96666666666667
"18118",93875,"0700EDE24A",2,"BLUTI",1454,"winter",4.45
"18119",93884,"0700EDE24A",1,"BLUTI",125,"winter",3.35
"18120",93886,"0700EDE24A",2,"BLUTI",2402,"winter",3.6
"18121",93888,"0700EDE24A",1,"BLUTI",2761,"winter",2.35
"18122",93896,"0700EDE24A",2,"BLUTI",1832,"winter",1.3
"18123",93899,"0700EDE24A",1,"BLUTI",2165,"winter",0.183333333333333
"18124",93902,"0700EDE24A",2,"BLUTI",1927,"winter",14.35
"18125",93929,"0700EDE24A",1,"BLUTI",1006,"winter",3.93333333333333
"18126",93930,"0700EDE24A",1,"BLUTI",817,"winter",0.666666666666667
"18127",93938,"0700EDE24A",1,"BLUTI",851,"winter",0.0333333333333333
"18128",93948,"0700EDE24A",2,"BLUTI",483,"winter",1.68333333333333
"18129",93951,"0700EDE24A",1,"BLUTI",1970,"winter",1.23333333333333
"18130",93954,"0700EDE24A",1,"BLUTI",1055,"winter",1.5
"18131",93956,"0700EDE24A",1,"BLUTI",1154,"winter",1.96666666666667
"18132",93970,"0700EDE24A",1,"BLUTI",1962,"winter",0.0833333333333333
"18133",93975,"0700EDE24A",1,"BLUTI",2283,"winter",1.36666666666667
"18134",93983,"0700EDE24A",1,"BLUTI",1068,"winter",0.616666666666667
"18135",94006,"0700EDE24A",1,"BLUTI",843,"winter",0.333333333333333
"18136",94023,"0700EDE24A",1,"BLUTI",537,"winter",0.0833333333333333
"18137",94031,"0700EDE24A",1,"BLUTI",1028,"winter",7.45
"18138",94032,"0700EDE24A",2,"BLUTI",2060,"winter",4.81666666666667
"18139",94037,"0700EDE24A",1,"BLUTI",2307,"winter",1.35
"18140",94043,"0700EDE24A",1,"BLUTI",1422,"winter",0.783333333333333
"18141",94046,"0700EDE24A",1,"BLUTI",2397,"winter",1.25
"18142",94060,"0700EDE24A",1,"BLUTI",145,"winter",3.81666666666667
"18143",94065,"0700EDE24A",1,"BLUTI",1408,"winter",0.0166666666666667
"18144",94106,"0700EDE24A",1,"BLUTI",1150,"winter",0.983333333333333
"18145",94117,"0700EDE24A",1,"BLUTI",2352,"winter",1.45
"18146",94121,"0700EDE24A",1,"BLUTI",2072,"winter",0.433333333333333
"18147",94148,"0700EDE24A",2,"BLUTI",2741,"winter",1.43333333333333
"18148",94176,"0700EDE24A",1,"BLUTI",993,"winter",10.85
"18149",94212,"0700EDE24A",2,"BLUTI",1807,"winter",2.51666666666667
"18150",94214,"0700EDE24A",1,"BLUTI",166,"winter",4.6
"18151",94226,"0700EDE24A",1,"BLUTI",1782,"winter",0.4
"18152",94229,"0700EDE24A",1,"BLUTI",810,"winter",2.98333333333333
"18153",94246,"0700EDE24A",1,"BLUTI",2463,"winter",1.95
"18154",94250,"0700EDE24A",1,"BLUTI",1981,"winter",2.63333333333333
"18155",94256,"0700EDE24A",1,"BLUTI",2058,"winter",1.98333333333333
"18156",94265,"0700EDE24A",1,"BLUTI",1057,"winter",1.78333333333333
"18157",94269,"0700EDE24A",1,"BLUTI",1405,"winter",8.38333333333333
"18158",94280,"0700EDE947",1,"GRETI",1436,"winter",3.28333333333333
"18159",94281,"0700EDE947",1,"GRETI",1022,"winter",0.866666666666667
"18160",94282,"0700EDE947",1,"GRETI",1494,"winter",3
"18161",94283,"0700EDE947",2,"GRETI",1080,"winter",0.75
"18162",94284,"0700EDE947",1,"GRETI",1153,"winter",3.45
"18163",94286,"0700EDE947",1,"GRETI",1081,"winter",3.9
"18164",94287,"0700EDE947",1,"GRETI",1500,"winter",4.6
"18165",94289,"0700EDE947",1,"GRETI",1508,"winter",2.13333333333333
"18166",94290,"0700EDE947",1,"GRETI",1128,"winter",1.91666666666667
"18167",94291,"0700EDE947",1,"GRETI",973,"winter",5.43333333333333
"18168",94293,"0700EDE947",1,"GRETI",1488,"winter",0.55
"18169",94296,"0700EDE947",1,"GRETI",1057,"winter",1.78333333333333
"18170",94297,"0700EDE947",1,"GRETI",1134,"winter",3.06666666666667
"18171",94302,"0700EDE947",1,"GRETI",1453,"winter",1.95
"18172",94304,"0700EDE947",2,"GRETI",985,"winter",4.7
"18173",94306,"0700EDE947",1,"GRETI",1467,"winter",0.0166666666666667
"18174",94307,"0700EDE947",1,"GRETI",1124,"winter",0.933333333333333
"18175",94308,"0700EDE947",1,"GRETI",1434,"winter",5.83333333333333
"18176",94315,"0700EDE947",1,"GRETI",1383,"winter",1.28333333333333
